Map URL,Language,Pronunciation,Introduction,Catalogue items,Synonyms,Dialects,Common words,AIATSIS code,AIATSIS URL,Area information,Locations,Coordinates 1,Coordinates 2,Coordinates 3,Coordinates 4,Coordinates 5,Coordinates 6,Coordinates 7,Coordinates 8,Coordinates 9,Coordinates 10,Coordinates 11,Coordinates 12,Coordinates 13,Coordinates 14,Coordinates 15,Coordinates 16,Coordinates 17,Coordinates 18,Coordinates 19,Video titles,Video URL 1,Video URL 2,Video URL 3,Further information,Further information URL 1,Further information URL 2,Word of the week,Word of the week URL,Image attribution,Image URL
https://maps.slq.qld.gov.au/iyil/view/107,Mbara,M'bah-rah,"Marbil kai, 'hello (good day)' in Mbara, a language of North Queensland. The Mbara language area includes the landscape within the Etheridge Shire Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20g21&vid=SLQ",Bargal. See also related Mayi languages,,,G21,https://collection.aiatsis.gov.au/austlang/language/G21,"Woolgar and Stawell Rivers, north to Gregory Range and Gledswood; west to near Saxby Downs; east to Chudleigh Park; south to Cambridge Downs (Tindale 1974).","Woolgar River, Stawell River, Gregory Range, Gledswood, Saxby Downs, Chudleigh Park, Cambridge Downs","-20.2014035,143.2726006","-20.170115,143.6444492","-19,143.0833333","-34.011667,150.780278","-20.15,142.65","-19.701,144.125397","-20.3660859,142.5859983",,,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,,,"Sheep drinking at an artesian bore on Cambridge Downs Station, Queensland, ca. 1894, John Oxley Library, Record number: 156755",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool156755
https://maps.slq.qld.gov.au/iyil/view/108,Mbeiwum,M'bye-wum,The Mbeiwum language area includes the landscape within the local government boundaries of the Cook Shire Council.,"http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y41&vid=SLQ",Kok Mbewam; Mbewum ; Mbiywom; Uradhi. See also related Uradhi languages,,,Y41,https://collection.aiatsis.gov.au/austlang/language/Y41,"Eastern Cape York: traditionally spoken in Middle and Upper Watson River; following removals later spoken in the Northern Peninsula Area: New Mapoon, Injinoo and Cowal Creek communities","Eastern Cape York, Watson River","-10.7,142.5166667","-13.290488,141.8602921",,,,,,,,,,,,,,,,,,,,,,Pama Language Centre,https://www.pamacentre.org.au/,,,,"Palm trees near the coast at Cowal Creek, Queensland, ca. 1969, John Oxley Library, Record number: 1179981",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool1179981
https://maps.slq.qld.gov.au/iyil/view/109,Meriam Mir,Meer-ee-um Meer,"Maiem, 'hello' in Meriam Mir, one of the languages of the Torres Strait. Meriam Mir (also written as Miriam Mer or Meriam) is the language of the Eastern Islands of the Torres Strait. The Meriam Mir language region includes the landscape within the Torres Shire Council, particularly Erub, Mer and Ugar islands.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y3&vid=SLQ",Meriam; Mir,,Hello - Maiem; Bird - ebur; Crocodile - kodal; Fish - lar; Kangaroo - usar; Snake - tabu; Home/House - meta; Land/Country - ged; Sea - gur; Sun - lem; Water - ni,Y3,https://collection.aiatsis.gov.au/austlang/language/Y3,"Eastern Torres Strait: Erub, Mer, Ugar","Erub, Mer, Ugar","-9.5797002,143.7789593","-9.9186033,144.0493904","-9.5071415,143.5453035",,,,,,,,,,,,,,,,,Video 1: Benny Mabo; Video 2: Lesigo Xaro,https://vimeo.com/143704810,https://vimeo.com/240521234,,Torres Strait Traditional Languages Centre,https://www.tstlanguages.org/our-work/language-centre,,giz nur,http://blogs.slq.qld.gov.au/ilq/2019/08/13/2019-international-year-of-indigenous-languages-word-of-the-week-week-thirty-three/,"Native house being constructed on Darnley Island, Torres Strait, 1899, John Oxley Library, Record number: 99183513739602061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21220401500002061
https://maps.slq.qld.gov.au/iyil/view/110,Mingin,Min-gin,"Tiringana yiryantyi, good day in Mingin, also known as Minkin, a language of the Gulf region. The Mingin language region includes the landscape within the Burke Shire Council, including the town of Burketown and the locality of Gregory Downs.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20g26&vid=SLQ",Min-kin; Myengeen. See also related Mayi languages,,Good day - Boorooga tirangana,G26,https://collection.aiatsis.gov.au/austlang/language/G26,"Barkly River, Gregory Downs; following removals later spoken at Doomadgee.","Barkly River, Gregory Downs, Doomadgee","-37.4789672,146.5009096","-18.5227615,139.3886296","-17.9407768,138.82695",,,,,,,,,,,,,,,,,,,,,,,,,,"Boys dormitory at Doomadgee Mission, John Oxley Library, Record number: 275651",http://onesearch.slq.qld.gov.au/permalink/f/1oppkg1/slq_digitool275651
https://maps.slq.qld.gov.au/iyil/view/111,Mitakoodi,Mee-tah-koo-dee,"Yathi winja, 'good day' in Mitakoodi a language of North-West Queensland. The Mitakoodi language region includes the landscape within the local government boundaries of the Cloncurry Shire Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20g16&vid=SLQ",Mayi-Thakurti; Maykulan. See also related Mayi languages,,,G16,https://collection.aiatsis.gov.au/austlang/language/G16,"Cloncurry, Cloncurry River, Julia Creek","Cloncurry, Cloncurry River, Julia Creek","-20.7068535,140.5053246","-18.6411488,140.638021","-20.6561047,141.7436397",,,,,,,,,,,,,,,,,,,,,,,,,,"Dust storm over Cloncurry, 1930, John Oxley Library, Record number: 99183513476902061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21220356550002061
https://maps.slq.qld.gov.au/iyil/view/112,Mithaka,Mith-a-ka,"Patji kayiri, good day in Mithaka a language of Western Queensland. The Mithaka language region includes the landscape within the local government boundaries of the Barcoo Shire Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20l34&vid=SLQ",Midhaga; Mitaka,,Good day - Patji kayiri,L34,https://collection.aiatsis.gov.au/austlang/language/L34,"Cacoory, Currawilla, Haddon Downs, Monkira","Cacoory, Currawilla, Haddon Downs, Monkira","-26.4182066,152.9112573","-25.149269,141.341202","-20.9175738,142.7027956","-24.838181,140.546707",,,,,,,,,,,,,,,,,,,,,,,,,"Homesteads on Currawilla Station, ca. 1929, John Oxley Library, Record number:99183513569702061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21220340430002061
https://maps.slq.qld.gov.au/iyil/view/113,Moondjan,Moon-jun,"Maroomba bigi, hello [good day], in Moondjan, one of the Aboriginal languages of the Moreton Bay Region in South-East Queensland. The Moondjan language region is centred on North Stradbroke Island which falls within the local government boundaries of Redland City Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20e21&vid=SLQ",Moonjan; Mundjan; Nunukul,,,E21,https://collection.aiatsis.gov.au/austlang/language/E21,Northern portion of North Stradbroke Island.,North Stradbroke Island,"-27.5323174,153.4626077",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Woman with a shelter at Stradbroke Island, 1896, John Oxley Library, Record number:278043",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool278043
https://maps.slq.qld.gov.au/iyil/view/114,Mpalitjanh,M'pah-lit-jun,The Mpalitjanh language area includes landscape within the local government boundaries of the Cook Shire Council.,"http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y57&vid=SLQ",Luthigh; Mpalitjanh. See also Uradhi languages.,Mbalidjan; Ndomdorin,,Y25,https://collection.aiatsis.gov.au/austlang/language/Y25,"Western Cape York: traditionally spoken in Middle Ducie River region; following removals later spoken in the Northern Peninsula Area: New Mapoon, Injinoo and Cowal Creek communities, Upper Ducie River","Western Cape York, Middle Dulcie River, Northern Peninsula Area, New Mapoon, Injinoo, Cowal Creek, Upper Ducie River","-10.7,142.5166667","-12.0296699,142.160778","-10.9806627,142.318772","-10.7876753,142.4389946","-10.9057181,142.3320329","-10.9106429,142.3176719","-12.0296699,142.160778",,,,,,,,,,,,,,,,,,,,,,"Aboriginal farm or outstation at Mapoon, 1914, John Oxley Library, Record number: 139439",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool139439
https://maps.slq.qld.gov.au/iyil/view/115,Mulgu,Mull-goo,"Wodda mooli 'hello / greetings' in Mulgu, a language of the Palm Island region in North Queensland. The Mulgu language region lies within the landcape of the local government boundaries of Palm Island Community Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,biri&tab=all&search_scope=SLQ_PCI_EBSCO&vid=SLQ&lang=en_US&offset=0",Buluguyban; Wulguru. See also Biri languages.,,Hello/greetings - Wodda mooli,Y154,https://collection.aiatsis.gov.au/austlang/language/Y154,"Townsville Region, Palm Island, Fantome Island","Townsville, Palm Island, Fantome Island","-19.2589635,146.8169483","-18.6894285,146.5392256","-18.6932861,146.5196111",,,,,,,,,,,,,,,,,,,,,,,,,,"Children in front of palm leaf huts on Palm Island, ca. 1934, John Oxley Library, Record number: 275847",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool275847
https://maps.slq.qld.gov.au/iyil/view/116,Muluridji,Moo-loo-ridg-ee,"Yundu yalada, 'are you good' in Kuku Yalanji, the language of the Mossman and Daintree regions of North Queensland. The Kuku Yalanji language region includes the landscape within the local government boundaries of the Douglas Shire Council and the Cooktown Shire Council, particularly the localities of Mossman, Daintree, Cape Tribulation and Wujal Wujal.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=any,contains,muluridji&tab=all&search_scope=SLQ_PCI_EBSCO&vid=SLQ&lang=en_US&offset=0",Muluridyi. See also Kuku Yalanji.,,,Y97,https://collection.aiatsis.gov.au/austlang/language/Y97,North Queensland: extending from the Mossman River in the south to the Annan River in the north.,"Mossman River, Annan River","-16.4633189,145.3212321","-15.6919828,145.212868",,,,,,,,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,,,"Mossman River, Mossman, Queensland, ca.1892, John Oxley Library, Record number: 159721",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool159721
https://maps.slq.qld.gov.au/iyil/view/117,Mungkan,Mung-kan,"Niiyalang, 'hello to a group' in Mungkan, also known as Wik Mungkan, the language of Aurukun region on Western Cape York. Wik Mungkan is an umbrella terms for several languages including Wik-ngathan. This language belongs to a genetic language family (shared origins) which includes: Wik-Mungkan Y57; Wik-Iiyanh Y177 and Y172; Wik-Ngatharr Y51; Wik-Ep Y52; Wik-Me'anh Y53; Wik-Keyangan Y173; Mungkanho; Kugu-Uwanh Y176; Kugu Muminh Y43; Kugu-Ugbanh Y175 and Kugu-Mu'inh Y53 (Sutton, 1993:32). The Mungkan language region includes the landscape within Aurukun Shire Council and Cook Shire Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y57&vid=SLQ",Wik; Wik-Mungkan; Wik-Mungkana; Wik-Mungknh; Wikmunkan. Used as a generic name for several related languages/dialects â€“ see also related Wik languages,,,Y57,https://collection.aiatsis.gov.au/austlang/language/Y57,"Western Cape York: Cape Keerweer, coast just south of Know River, and others lie along certain inland stretches of the Archer, Love, Kirke and Know Rivers, Weipa region","Western Cape York, Cape Keerweer, Know River, Archer, Kirke, Love, Weipa region","-10.7,142.5166667","-13.9666667,141.5","-19.5249078,147.1147081","-13.3477828,142.5267209","-13.8849502,141.4276075","-20.9175738,142.7027956","-12.6492936,141.8469901",,,,,,,,,,,,,,,,,Pama Language Centre,https://www.pamacentre.org.au/,,,,"Wet season shelter, Weipa, John Oxley Library, Record number: 119716",http://onesearch.slq.qld.gov.au/primo-explore/fulldisplay?docid=slq_digitool119716&context=L&vid=SLQ&search_scope=DT&tab=dt&lang=en_US
https://maps.slq.qld.gov.au/iyil/view/118,Muralag,Moo-rah-lug,"Sew ngapa, 'hello, welcome' in Kala Lagaw Ya, one of the languages of the Torres Strait. Kala Lagaw Ya (also written as Kalaw Lagaw Ya) is the traditional language owned by the Western and Central islands of the Torres Strait. The Kala Lagaw Ya language region includes the landscape within the local government boundaries of the Torres Shire Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,y1&tab=all&search_scope=SLQ_PCI_EBSCO&vid=SLQ&lang=en_US&offset=0",Muralug; Kawalgaw Ya; Kaurareg,Alkaiyana; Kauralaigal ; Muralug; Wathai-yunu,,Y5,https://collection.aiatsis.gov.au/austlang/language/Y5,"Torres Strait: Muralag group of islands which include Horn Island, Prince of Wales Island, Hammond Island and Thursday Island, later spoken on Kubin following removal of people","Torres Strait, Muralag islands, Horn Island, Prince of Wales Island, Hammond Island, Thursday Island, Kubin","-9.981556699999999,142.5552179","-10.6790774,142.1699966","-10.611642,142.2868647","-10.6790774,142.1699966","-10.5585847,142.2071605","-10.5799169,142.2193906","-10.418207,142.2339772",,,,,,,,,,,,,,,,,Torres Strait Traditional Languages Centre,https://www.tstlanguages.org/our-work/language-centre,,,,"View from Thursday Island looking towards Horn Island, Queensland, ca. 1908, John Oxley Library, Record number: 99183513092702061",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_alma21220128290002061
https://maps.slq.qld.gov.au/iyil/view/119,Muruwari,Moo-roo-wah-ree,"Marrinj thalu, good day in Muruwari a language of South-Western Qunesland. The Muruwari language area includes landscape within the local government boundaries of the Paroo Shire Council and the Brewarrina Shire Council in Western NSW.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20d32&vid=SLQ",Muruwarri; Murra-warri; Muruworri; Morowari; Murrawarri,possibly dialects: Nuntukuri; Kungakuri; Kuntakuri; Thinuntu; and Purukuri,Good day - marrinj thalu; Baby - pipi; Bird(s) - witji-witji; Camp - ngurra; Fish - kuya; Hand - mara; Kangaroo - kula; Sun - thurri; Water (fresh) - ngapa,D32,https://collection.aiatsis.gov.au/austlang/language/D32,"Muruwari was spoken on parts of the Guloga, Birrie and Bokhara Rivers taking in the area from Bourke and Brewarrina extending north towards Goodooga and Cunnamulla in Western Queensland.","Western Queensland, North-West New South Wales, Guloga River, Birrie River, Bokhara Rivers, Nebine, Barwon, Weilmoringle, Brewarrina, Enngonia, Mulga Downs, Weela, as far east as Goodooga, north Bourke, Cunnamulla, Paroo River, Darling River, Barwon, Brewarrina","-27.5533328,151.9634109","-16.7700173,145.6783781","-16.8741349,145.674489","-29.5802774,146.8406782","-29.6972389,146.9546064","-27.9955348,146.841539","-30.0171776,147.8989437","-29.2384712,146.9193623","-29.9611741,146.8606479","-29.3156701,145.855666","-28.7539377,147.1422554","-19.30191,146.749177","-28.1594854,148.3511683","-30.03204119999999,145.9417748","-28.0760962,145.6877037","-28.835528,144.5991121","-31.4266706,143.935319","-30.0171776,147.8989437","-29.9611741,146.8606479",,,,,,,,thirra,http://blogs.slq.qld.gov.au/ilq/2019/10/22/2019-international-year-of-indigenous-languages-word-of-the-week-week-forty-three/,"Moving a house in Cunnamulla, ca. 1890, John Oxley Library, Record number: 240521",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool240521
https://maps.slq.qld.gov.au/iyil/view/120,Ndorndorin,N'dorn-do-rin,The Ndorndorin language area includes landscape within the local government boundaries of the Cook Shire Council.,,Winduwinda; Windawinda; Ngwatainggeti; Luthigh; Uradhi,Mbalidjan; Ndomdorin,,Y40,https://collection.aiatsis.gov.au/austlang/language/Y40,"Traditionally spoken in Winda Winda Creek, between Archer and Mission Rivers.","Winda Winda Creek, Archer River, Mission River","-20.9175738,142.7027956","-13.3477828,142.5267209","-12.684734,141.8867041",,,,,,,,,,,,,,,,,,,,,Pama Language Centre,https://www.pamacentre.org.au/,,,,"Archer River, Cape York Peninsula, 1984, John Oxley Library, Record number: 225193",http://onesearch.slq.qld.gov.au/permalink/f/1upgmng/slq_digitool225193
https://maps.slq.qld.gov.au/iyil/view/121,Ngadjan,Nah-jun,"Wammai kare, good day in Ngadjan also known as Ngadjon a language of North Queensland. The Ndadjan language area includes the landscape within the boundaries of the Atherton Regional Council.","http://onesearch.slq.qld.gov.au/primo-explore/search?query=usertag,contains,aiatsis%20language%20code%20y121&vid=SLQ",Djirbalngan; Ngatjan; Ngadjon. See also Dyirbal languages/dialects.,,Good day - Wammai kare,Y121,https://collection.aiatsis.gov.au/austlang/language/Y121,"The Ngadjonji traditionally occupied an area of upland rainforest country at the headwaters of the Russell and North Johnstone Rivers in north east Queensland, Atherton Tablelands","Russell River, North Johnstone River, Atherton Tablelands","-17.2470829,145.943262","-17.5210998,146.0479127","-17.2660801,145.4858599",,,,,,,,,,,,,,,,,,,,,North Queensland Regional Aboriginal Corporation Languages Centre,http://www.nqraclc.com.au/,,,,"Man wearing feather headdress, Atherton Tablelands, 1890s, John Oxley Library, Record number: 276995",http://onesearch.slq.qld.gov.au/primo-explore/fulldisplay?docid=slq_digitool276995&context=L&vid=SLQ&search_scope=DT&tab=dt&lang=en_US
